,timestamp,image,camera_id,latitude,longitude,height,width,md5,status,date,time,time zone
55,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/ed560a91-d925-4d07-a1da-e0a9f39a71bc.jpg,6713,1.340298,103.945652,480,640,e5055e0491c855c8a51535221de23cc6,healthy,2019-01-01,05:59:41,08:00
56,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/d42e15a4-bac7-489a-affe-c6d56af0e1f7.jpg,6714,1.361742,103.703341,480,640,7df3576ce5b33340d585a414c1a8c958,healthy,2019-01-01,05:59:41,08:00
57,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/f1321903-8e01-4bae-91f8-bf0cd6722dd8.jpg,6715,1.356299,103.716071,480,640,4275f87216a409da6c548b8514c5bf19,healthy,2019-01-01,05:59:41,08:00
58,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/ce889a21-77d9-413e-a8cd-73d4401b600e.jpg,6716,1.322893,103.663505,480,640,49f6804f8c0321e4fbcc7f4cec69febe,healthy,2019-01-01,05:59:41,08:00
59,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/fc2ec358-9019-446a-82c5-bed44330e07e.jpg,7791,1.354245,103.963782,288,384,a026a795c5cfdfbe07b8058e71d74196,healthy,2019-01-01,05:59:41,08:00
60,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/aaa2e413-473f-49ea-a08a-0e8d1917ce59.jpg,7793,1.37704704,103.92946983,480,640,9d247dd9517cb3be443886d71d6ce4a5,healthy,2019-01-01,05:59:41,08:00
61,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/b10aa862-f797-4558-929a-6947f3eded6c.jpg,7794,1.37988658,103.92009174,480,640,330fabcab1b7d26a7112e830cc56e50f,healthy,2019-01-01,05:59:41,08:00
62,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/b6c68998-f76f-4ba6-b01e-8b13821f9d62.jpg,7795,1.38432741,103.91585701,480,640,17be2257810942dbab55534e454680cc,healthy,2019-01-01,05:59:41,08:00
63,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/e7da6510-bded-4749-a025-ca3ba690c2ec.jpg,7796,1.39559294,103.90515712,480,640,ebc5714d9ed998a3bd2109c14afba6ed,healthy,2019-01-01,05:59:41,08:00
64,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/db8266c4-d5b5-41ef-8896-f10bc5f0537c.jpg,7797,1.40002575,103.85702534,480,640,4deefb90b22c4d72acac6e3b276f67ed,healthy,2019-01-01,05:59:41,08:00
65,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/32655d05-377f-47d6-87b6-31590ccceff7.jpg,7798,1.39748842,103.85400467,480,640,a67bc4239849a2c0d44ceef1ee17fb1f,healthy,2019-01-01,05:59:41,08:00
66,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/419cad5e-d75f-451a-9f05-1705ef21a69f.jpg,8701,1.38647,103.74143,480,640,02bcbda83cfcc51523ff72d043c75b7d,healthy,2019-01-01,05:59:41,08:00
67,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/35f2d8c4-b6dd-4293-8ca1-4cf1cc5bb491.jpg,8702,1.39059,103.7717,480,640,fdb7b9a92c5d1ffdf65ed3be5fbb2f8a,healthy,2019-01-01,05:59:41,08:00
68,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/5a5e8c8d-6d28-4436-ab8f-204abf52ea17.jpg,8704,1.3899,103.74843,480,640,787a3f2c6dc17aa394b4af6c3e6b39c9,healthy,2019-01-01,05:59:41,08:00
69,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/4d4eab72-dbe6-4c4c-8f90-b10c09301943.jpg,8706,1.3664,103.70899,480,640,ae3fcfe3ccfc94b537a429e3a42af079,healthy,2019-01-01,05:59:41,08:00
70,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/f184961c-01ae-4f42-8c4d-f22e8a954c30.jpg,9701,1.39466333,103.83474601,288,384,3b8e327f0f10682c6dbef9043eef6e15,healthy,2019-01-01,05:59:41,08:00
71,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/9d9b8cfb-6789-4bd6-8312-ff0585adb35f.jpg,9702,1.39474081,103.81797086,480,640,933df40d0633b481b84528654822ece4,healthy,2019-01-01,05:59:41,08:00
72,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/201675e6-889d-4b4e-82fd-e600f767cb44.jpg,9703,1.422857,103.773005,480,640,6a3d4ce990233a7194306e45e2244adb,healthy,2019-01-01,05:59:41,08:00
73,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/119c8ef7-0ef6-43ee-81d4-041a43267e28.jpg,9704,1.42214311,103.79542062,480,640,4445837e9c9110af014629fc0622e4e7,healthy,2019-01-01,05:59:41,08:00
74,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/ed59ace6-6945-4583-a7d7-a5735964e1e1.jpg,9705,1.42627712,103.78716637,480,640,cb40473da5368af9f445a79f2bddc0ed,healthy,2019-01-01,05:59:41,08:00
75,2019-01-01T05:59:21+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/04bc79fb-ec86-43a6-9521-73feee4a6f07.jpg,9706,1.41270056,103.80642712,480,640,672f7a0c3e5422a95db4acae55ca3abc,healthy,2019-01-01,05:59:41,08:00
76,2019-01-01T05:58:41+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/3c36ff2e-da17-4f31-aa22-3b4e4b8173fc.jpg,1001,1.29531332,103.871146,240,320,91dce69270fab6d5939845d2726a4354,healthy,2019-01-01,05:59:41,08:00
77,2019-01-01T05:58:41+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/8072ea03-b3a3-42dc-bdfe-b511b8584226.jpg,1002,1.319541067,103.8785627,240,320,022551994579ce985b763f356ca9aa62,healthy,2019-01-01,05:59:41,08:00
78,2019-01-01T05:58:41+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/7de6eb0b-3ebd-4895-bf35-06125004d38e.jpg,1003,1.323957439,103.8728576,240,320,719849d9dc2561133dab9bb04a1d58cf,healthy,2019-01-01,05:59:41,08:00
79,2019-01-01T05:58:41+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/e6e57eab-e4d0-4b87-8be9-c1d1cfe89425.jpg,1004,1.319535712,103.8750668,240,320,e316a9daa6325f59bdf77315db061d76,healthy,2019-01-01,05:59:41,08:00
80,2019-01-01T05:58:41+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/3aafdd20-aa42-441a-870a-96c38966e26b.jpg,1005,1.363519886,103.905394,240,320,92c661cea0d3735060bc92488319b9d0,healthy,2019-01-01,05:59:41,08:00
81,2019-01-01T05:58:41+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/6e55f9bc-dfa9-4cb2-824a-d766a9008b29.jpg,1006,1.357098686,103.902042,240,320,7c67e8a71552704dc1d5037c0f5ec36c,healthy,2019-01-01,05:59:41,08:00
82,2019-01-01T05:58:41+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/6a3450df-4645-491a-afbf-68f556213408.jpg,1702,1.34355015,103.8601984,480,640,cf2ba1d997e5856f35ccb8493334fd9e,healthy,2019-01-01,05:59:41,08:00
83,2019-01-01T05:58:41+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/54da14c1-19ac-47af-8624-f0da26767a92.jpg,1704,1.28569398886979,103.837524510188,480,640,0d8025cad4b16796a6cede2efe03cd23,healthy,2019-01-01,05:59:41,08:00
84,2019-01-01T05:58:41+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/9e79ae75-b316-4819-b645-332e55f60b37.jpg,1705,1.375925022,103.8587986,480,640,8084d64e21127801e7bbe2eb813620ed,healthy,2019-01-01,05:59:41,08:00
85,2019-01-01T05:58:41+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/0c58796b-99f3-4f84-b75a-cff362d22a54.jpg,1706,1.38861,103.85806,480,640,d8075fa7db08d6f3f5627ee093e4d935,healthy,2019-01-01,05:59:41,08:00
86,2019-01-01T05:58:41+08:00,https://images.data.gov.sg/api/traffic-images/2018/12/c70a2c75-2ff3-4b70-a0bc-c94d320b185e.jpg,1707,1.28036584335876,103.830451146503,480,640,9ff55716dcd41df6aa08c3cccb9c72ec,healthy,2019-01-01,05:59:41,08:00
